Iteration	Alpha	Abs_Diff_Flows	Rel_Diff_Flows	QoPI	QoPI_Flow
 1738	       0.000000	       0.092900	       0.000000	      23.320200	       0.000600
 1739	       0.000000	       0.092900	       0.000000	      23.320500	       0.000600
 1740	       0.000000	       0.092900	       0.000000	      23.320600	       0.000600
 1741	       0.000000	       0.092900	       0.000000	      23.320600	       0.000600
 1742	       0.000000	       0.092800	       0.000000	      23.320400	       0.000600
 1743	       0.000000	       0.092800	       0.000000	      23.320100	       0.000600
 1744	       0.000000	       0.092800	       0.000000	      23.319700	       0.000600
 1745	       0.000000	       0.092700	       0.000000	      23.319100	       0.000600
 1746	       0.000000	       0.092700	       0.000000	      23.318400	       0.000600
 1747	       0.000000	       0.092700	       0.000000	      23.317500	       0.000600
 1748	       0.000000	       0.092600	       0.000000	      23.316600	       0.000600
 1749	       0.000000	       0.092600	       0.000000	      23.315400	       0.000600
 1750	       0.000000	       0.092600	       0.000000	      23.314200	       0.000600
 1751	       0.000000	       0.092500	       0.000000	      23.312800	       0.000600
 1752	       0.000000	       0.092500	       0.000000	      23.311300	       0.000600
 1753	       0.000000	       0.092500	       0.000000	      23.309600	       0.000600
 1754	       0.000000	       0.092400	       0.000000	      23.307800	       0.000600
 1755	       0.000000	       0.092400	       0.000000	      23.305900	       0.000600
 1756	       0.000000	       0.092400	       0.000000	      23.303800	       0.000600
 1757	       0.000000	       0.092300	       0.000000	      23.301600	       0.000600
 1758	       0.000000	       0.092300	       0.000000	      23.299300	       0.000600
 1759	       0.000000	       0.092300	       0.000000	      23.296900	       0.000600
 1760	       0.000000	       0.092200	       0.000000	      23.294300	       0.000600
 1761	       0.000000	       0.092200	       0.000000	      23.291600	       0.000600
 1762	       0.000000	       0.092200	       0.000000	      23.288800	       0.000600
 1763	       0.000000	       0.092100	       0.000000	      23.285900	       0.000600
 1764	       0.000000	       0.092100	       0.000000	      23.282800	       0.000600
 1765	       0.000000	       0.092000	       0.000000	      23.279600	       0.000600
 1766	       0.000000	       0.092000	       0.000000	      23.276300	       0.000600
 1767	       0.000000	       0.092000	       0.000000	      23.272800	       0.000600
 1768	       0.000000	       0.091900	       0.000000	      23.269300	       0.000600
 1769	       0.000000	       0.091900	       0.000000	      23.265600	       0.000600
 1770	       0.000000	       0.091800	       0.000000	      23.261800	       0.000600
 1771	       0.000000	       0.091800	       0.000000	      23.257900	       0.000600
 1772	       0.000000	       0.091800	       0.000000	      23.253800	       0.000600
 1773	       0.000000	       0.091700	       0.000000	      23.249700	       0.000600
 1774	       0.000000	       0.091700	       0.000000	      23.245400	       0.000600
 1775	       0.000000	       0.091600	       0.000000	      23.241000	       0.000600
 1776	       0.000000	       0.091600	       0.000000	      23.236500	       0.000600
 1777	       0.000000	       0.091600	       0.000000	      23.231900	       0.000600
 1778	       0.000000	       0.091500	       0.000000	      23.227200	       0.000600
 1779	       0.000000	       0.091500	       0.000000	      23.222300	       0.000600
 1780	       0.000000	       0.091400	       0.000000	      23.217300	       0.000600
 1781	       0.000000	       0.091400	       0.000000	      23.212300	       0.000600
 1782	       0.000000	       0.091300	       0.000000	      23.207100	       0.000600
 1783	       0.000000	       0.091300	       0.000000	      23.201800	       0.000600
 1784	       0.000000	       0.091200	       0.000000	      23.196400	       0.000600
 1785	       0.000000	       0.091200	       0.000000	      23.190800	       0.000600
 1786	       0.000000	       0.091200	       0.000000	      23.185200	       0.000600
 1787	       0.000000	       0.091100	       0.000000	      23.179500	       0.000600
 1788	       0.000000	       0.091100	       0.000000	      23.173600	       0.000600
 1789	       0.000000	       0.091000	       0.000000	      23.167700	       0.000600
 1790	       0.000000	       0.091000	       0.000000	      23.161600	       0.000600
 1791	       0.000000	       0.090900	       0.000000	      23.155500	       0.000600
 1792	       0.000000	       0.090900	       0.000000	      23.149200	       0.000600
 1793	       0.000000	       0.090800	       0.000000	      23.142800	       0.000600
 1794	       0.000000	       0.090800	       0.000000	      23.136300	       0.000600
 1795	       0.000000	       0.090700	       0.000000	      23.129800	       0.000600
 1796	       0.000000	       0.090700	       0.000000	      23.123100	       0.000600
 1797	       0.000000	       0.090600	       0.000000	      23.116300	       0.000600
 1798	       0.000000	       0.090600	       0.000000	      23.109400	       0.000600
 1799	       0.000000	       0.090500	       0.000000	      23.102400	       0.000600
 1800	       0.000000	       0.090500	       0.000000	      23.095300	       0.000600
 1801	       0.000000	       0.090400	       0.000000	      23.088200	       0.000600
 1802	       0.000000	       0.090400	       0.000000	      23.080900	       0.000600
 1803	       0.000000	       0.090300	       0.000000	      23.073500	       0.000600
 1804	       0.000000	       0.090300	       0.000000	      23.066000	       0.000600
 1805	       0.000000	       0.090200	       0.000000	      23.058500	       0.000600
 1806	       0.000000	       0.090200	       0.000000	      23.050800	       0.000600
 1807	       0.000000	       0.090100	       0.000000	      23.043000	       0.000600
 1808	       0.000000	       0.090100	       0.000000	      23.035200	       0.000600
 1809	       0.000000	       0.090000	       0.000000	      23.027200	       0.000600
 1810	       0.000000	       0.090000	       0.000000	      23.019200	       0.000600
 1811	       0.000000	       0.089900	       0.000000	      23.011000	       0.000600
 1812	       0.000000	       0.089900	       0.000000	      23.002800	       0.000600
 1813	       0.000000	       0.089800	       0.000000	      22.994500	       0.000600
 1814	       0.000000	       0.089800	       0.000000	      22.986100	       0.000600
 1815	       0.000000	       0.089700	       0.000000	      22.977600	       0.000600
 1816	       0.000000	       0.089700	       0.000000	      22.969000	       0.000600
 1817	       0.000000	       0.089600	       0.000000	      22.960300	       0.000600
 1818	       0.000000	       0.089600	       0.000000	      22.951500	       0.000600
 1819	       0.000000	       0.089500	       0.000000	      22.942600	       0.000600
 1820	       0.000000	       0.089400	       0.000000	      22.933700	       0.000600
 1821	       0.000000	       0.089400	       0.000000	      22.924700	       0.000600
 1822	       0.000000	       0.089300	       0.000000	      22.915500	       0.000600
 1823	       0.000000	       0.089300	       0.000000	      22.906300	       0.000600
 1824	       0.000000	       0.089200	       0.000000	      22.897000	       0.000600
 1825	       0.000000	       0.089200	       0.000000	      22.887700	       0.000600
 1826	       0.000000	       0.089100	       0.000000	      22.878200	       0.000600
 1827	       0.000000	       0.089100	       0.000000	      22.868700	       0.000600
 1828	       0.000000	       0.089000	       0.000000	      22.859000	       0.000600
 1829	       0.000000	       0.088900	       0.000000	      22.849300	       0.000600
 1830	       0.000000	       0.088900	       0.000000	      22.839600	       0.000600
 1831	       0.000000	       0.088800	       0.000000	      22.829700	       0.000600
 1832	       0.000000	       0.088800	       0.000000	      22.819700	       0.000600
 1833	       0.000000	       0.088700	       0.000000	      22.809700	       0.000600
 1834	       0.000000	       0.088700	       0.000000	      22.799600	       0.000600
 1835	       0.000000	       0.088600	       0.000000	      22.789400	       0.000600
 1836	       0.000000	       0.088500	       0.000000	      22.779100	       0.000600
 1837	       0.000000	       0.088500	       0.000000	      22.768800	       0.000600
 1838	       0.000000	       0.088400	       0.000000	      22.758400	       0.000600
 1839	       0.000000	       0.088400	       0.000000	      22.747900	       0.000600
 1840	       0.000000	       0.088300	       0.000000	      22.737300	       0.000600
 1841	       0.000000	       0.088200	       0.000000	      22.726700	       0.000600
 1842	       0.000000	       0.088200	       0.000000	      22.715900	       0.000600
 1843	       0.000000	       0.088100	       0.000000	      22.705100	       0.000600
 1844	       0.000000	       0.088100	       0.000000	      22.694300	       0.000600
 1845	       0.000000	       0.088000	       0.000000	      22.683300	       0.000600
